File Name	nsd_id	cocoId	id	caption
shared0929_nsd67205.png	67204	495387	816364	A formal sitting room with card table and chairs 
shared0288_nsd22887.png	22886	61288	329666	A woman standing on a cell phone by a car.
shared0288_nsd22887.png	22886	61288	330947	a close up of a person talking on a cell phone
shared0288_nsd22887.png	22886	61288	332945	A woman talking on a cell phone wearing a green sweater.
shared0288_nsd22887.png	22886	61288	336797	A woman with her sunglasses on her head holding her cell phone to her ear.
shared0288_nsd22887.png	22886	61288	337112	A woman in an argyle sweater talking on a cell phone.
shared0553_nsd41815.png	41814	134562	102552	there are many birds flying around a tower.
shared0553_nsd41815.png	41814	134562	103590	A flock of birds are flying against a blue and cloudy sky.
shared0553_nsd41815.png	41814	134562	108213	a flock of birds flying around by a tower
shared0553_nsd41815.png	41814	134562	111300	A bunch of birds flying around a tower. 
shared0553_nsd41815.png	41814	134562	111360	A flock of pigeons fly past a clock tower.
shared0296_nsd23730.png	23729	64534	212434	Man in grey and red baseball uniform on a field.
shared0296_nsd23730.png	23729	64534	212767	A baseball player on the field has a sign behind him.
shared0296_nsd23730.png	23729	64534	225730	A baseball player standing on the field with a glove in his hand.
shared0296_nsd23730.png	23729	64534	231709	A Phillies outfielder is done with the inning.
shared0296_nsd23730.png	23729	64534	246124	A baseball player who is holding his glove with his right hand.
shared0238_nsd19691.png	19690	50624	49196	An elephant in an enclosure, the picture is at an angle.
shared0238_nsd19691.png	19690	50624	50588	An elephant stands near water and a stone wall.
shared0238_nsd19691.png	19690	50624	50906	Large elephant stands in front of a small pool of water. 
shared0238_nsd19691.png	19690	50624	52040	An elephant standing in the dirt next to a body of water.
shared0238_nsd19691.png	19690	50624	54425	An elephant is pictured in front of a waterfall in a zoo setting.
shared0557_nsd42127.png	42126	22627	591298	a cat rests its head under a blanket
shared0557_nsd42127.png	42126	22627	592132	Light is shining on a cat that is peaking out from underneath a blanket.
shared0557_nsd42127.png	42126	22627	595528	A cat laying on top of a bed.
shared0557_nsd42127.png	42126	22627	743926	A gray cat doses underneath the bed covers.
shared0557_nsd42127.png	42126	22627	746371	A cat peaks out from under a blanket.
shared0273_nsd22388.png	22387	59321	548306	A street light with a street sign and a one way sign hanging off the side of it.
shared0273_nsd22388.png	22387	59321	553379	View upward of a street sign and a very narrow, tall building.
shared0273_nsd22388.png	22387	59321	554192	A street sign on a lamp post in a city 
shared0273_nsd22388.png	22387	59321	558359	a number of street signs on a pole with buildings near by
shared0273_nsd22388.png	22387	59321	560576	A city street that has buildings on both sides of a street sign post.
shared0697_nsd51052.png	51051	433019	597637	A bathroom with a bathtub, toilet, and other items. 
shared0697_nsd51052.png	51051	433019	599095	This half of the bathroom has a shower and a toilet
shared0697_nsd51052.png	51051	433019	599392	A small bathroom with a toilet, bathtub and shower curtain.
shared0697_nsd51052.png	51051	433019	602602	A bathroom that has a  toilet and tub.
shared0697_nsd51052.png	51051	433019	603694	A bathroom has a tub, and toilet, and a tiled floor.
shared0411_nsd30675.png	30674	91005	325815	Motorcycle sitting in front of a garage with old doors.
shared0411_nsd30675.png	30674	91005	326607	A motorcycle parked right in front of the doorway of a very old building.
shared0411_nsd30675.png	30674	91005	326715	A motorcycle is parked outside the entrance to an old building.
shared0411_nsd30675.png	30674	91005	339771	Motorcycle parked in front of closed garage door.
shared0411_nsd30675.png	30674	91005	340176	A motorcycle parked in front of an old building.
shared0217_nsd17777.png	17776	306988	470401	A woman with a large, brown purse walks down a path while two people sit on a bench.
shared0217_nsd17777.png	17776	306988	477943	People walking and sitting along a road dividing a green park and a cemetery.
shared0217_nsd17777.png	17776	306988	478636	A group of people walking down a small walkway.
shared0217_nsd17777.png	17776	306988	482047	A girl walking on a path near a person on a bench.
shared0217_nsd17777.png	17776	306988	483568	Young lady walking down a path on the right is a couple setting on a park bench.
shared0513_nsd38854.png	38853	282631	477744	An empty double decker bus is parked in a lot. 
shared0513_nsd38854.png	38853	282631	478464	A red double decker bus parked on the side of the road by some trees. 
shared0513_nsd38854.png	38853	282631	484029	A double decker bus parked with its door open. 
shared0513_nsd38854.png	38853	282631	485025	A double decker bus is parked next to a row of trees.
shared0513_nsd38854.png	38853	282631	485520	a double decker bus sit parked on a gravel road 
shared0770_nsd56043.png	56042	452341	24788	Two giraffes standing with each other in the trees.
shared0770_nsd56043.png	56042	452341	25847	Two giraffes standing together in a clearing between trees. 
shared0770_nsd56043.png	56042	452341	27449	Two giraffes standing together in the grass surrounded by trees
shared0770_nsd56043.png	56042	452341	29213	Giraffe standing next to each other on a field in a forest.
shared0770_nsd56043.png	56042	452341	31142	Two giraffes standing next to each other in front of trees.
shared0775_nsd56291.png	56290	453221	805212	A view from the sky of someone riding a motorcycle on the street.
shared0775_nsd56291.png	56290	453221	805254	a rider on a motorcycle gives a thumbs up as he drives on a street
shared0775_nsd56291.png	56290	453221	808095	A man rides a motorcycle down an empty street.
shared0775_nsd56291.png	56290	453221	809394	A man on a motorcycle rides along a highway with his hand in the air.
shared0775_nsd56291.png	56290	453221	809592	A person riding a motorcycle gives a thumbs up.
shared0335_nsd25712.png	25711	71927	347967	A boat is going down a green colored river.
shared0335_nsd25712.png	25711	71927	348273	There is a boat in dirty green water
shared0335_nsd25712.png	25711	71927	349257	some people on a boat drive through some mossy merky water 
shared0335_nsd25712.png	25711	71927	349482	People are riding in a boat on a waterway near some apartments. 
shared0335_nsd25712.png	25711	71927	350133	A boat floating down a canal filled with algae.
shared0019_nsd03843.png	3842	526968	412438	A young man holding a ball in front of a soccer net.
shared0019_nsd03843.png	3842	526968	418192	a white man with a yellow and black uniform playing soccer
shared0019_nsd03843.png	3842	526968	424648	A soccer goalie bends over and holds the ball to his chest.
shared0019_nsd03843.png	3842	526968	429568	A man in yellow jersey holding a soccer ball by net.
shared0019_nsd03843.png	3842	526968	431731	A man standing on a field with a soccer ball.
shared0403_nsd30374.png	30373	89908	812579	A bathroom with wall to wall mirror and sink 
shared0403_nsd30374.png	30373	89908	812870	The bathroom sink has mirrors around the walls of the counter. 
shared0403_nsd30374.png	30373	89908	813557	The sink and mirror of a hotel room
shared0403_nsd30374.png	30373	89908	813800	A public bathroom with mirrors, a telephone, a sink and a counter in it.
shared0403_nsd30374.png	30373	89908	813812	A bathroom sink and mirror with a phone on the wall.
shared0274_nsd22496.png	22495	321902	584067	A pizza sitting on top of a blue plate.
shared0274_nsd22496.png	22495	321902	588528	Cheese and herb pizza fresh from the oven.
shared0274_nsd22496.png	22495	321902	592221	A cheese and tomato pizza on a metal serving tray.
shared0274_nsd22496.png	22495	321902	595017	A plate that has a cooked pizza on it.
shared0274_nsd22496.png	22495	321902	743439	A homemade pizza being served on a blue plate.
shared0108_nsd09231.png	9230	281330	613694	A couple of boats sitting next to a dock.
shared0108_nsd09231.png	9230	281330	616775	Two boats connected to a wooden dock on a still lake
shared0108_nsd09231.png	9230	281330	617771	Two identical row boats side by side in water at dock.
shared0108_nsd09231.png	9230	281330	620585	Two boats parked in holding spots attatched to a dock.
shared0108_nsd09231.png	9230	281330	623306	two small fishing boats tied up at t a pier 
shared0194_nsd16345.png	16344	302588	601633	A bus going down a country road 
shared0194_nsd16345.png	16344	302588	603124	Another school bus is on the road to pick up students.
shared0194_nsd16345.png	16344	302588	603766	A school bus drives down the long road.
shared0194_nsd16345.png	16344	302588	605593	A school bus driving down a road during the day.
shared0194_nsd16345.png	16344	302588	609991	a school bus on a road near trees 
shared0811_nsd59024.png	59023	201722	221410	Two Geese are swimming in the water by a tree.
shared0811_nsd59024.png	59023	201722	221686	A pair of waterbirds swimming in the water
shared0811_nsd59024.png	59023	201722	221794	Two dark swans swimming on top of a lake.
shared0811_nsd59024.png	59023	201722	230809	Two geese swimming in a pond of water.
shared0811_nsd59024.png	59023	201722	235105	Two swans swim in water near some branches.
shared0504_nsd38311.png	38310	382951	29469	A baby elephant playing in a lush green forest.
shared0504_nsd38311.png	38310	382951	33021	An elephant found calmly standing outside surrounded by plants.
shared0504_nsd38311.png	38310	382951	34299	A young Indian elephant standing in high foliage.
shared0504_nsd38311.png	38310	382951	37695	The elephant is feeding on the tall grass and leafy plants.
shared0504_nsd38311.png	38310	382951	42171	A young elephant walking in a field of deep grass.
shared0847_nsd61739.png	61738	207833	139917	a dinner table set with many plates and spoons and forks
shared0847_nsd61739.png	61738	207833	154317	A wooden table topped with plates with cups on them.
shared0847_nsd61739.png	61738	207833	155436	A dining room featuring a long table and colorful dishes.
shared0847_nsd61739.png	61738	207833	155694	a table with some red white and blue plates and some silverware
shared0847_nsd61739.png	61738	207833	156834	a dinning room in red set up for company 
shared0530_nsd40549.png	40548	391678	384537	Two men sitting on top of a white toilet.
shared0530_nsd40549.png	40548	391678	388998	A couple of kids on a toilet in a room.
shared0530_nsd40549.png	40548	391678	394152	Two small children sitting on a toilet brushing there teeth .
shared0530_nsd40549.png	40548	391678	396333	Two young children sitting on a  toilet brushing their teeth
shared0530_nsd40549.png	40548	391678	397008	Two young boys in the bathroom brushing their teeth.  
shared0711_nsd51984.png	51983	174504	6870	A snowboarder links turns down the snowy hill.
shared0711_nsd51984.png	51983	174504	11238	Woman in pink coat riding snowboard down a hill.
shared0711_nsd51984.png	51983	174504	12150	A lone person snow boarding down a snowy hill.
shared0711_nsd51984.png	51983	174504	13545	A man that is snowboarding in a lot of snow.
shared0711_nsd51984.png	51983	174504	820973	Lone snowboarder traveling down a snow covered slope.
shared0711_nsd51984.png	51983	174504	821009	Lone snowboarder traveling down a snow covered slope.
shared0405_nsd30408.png	30407	189765	539900	A small kid standing in a field with a Frisbee.
shared0405_nsd30408.png	30407	189765	540272	A CHILD IS PLAYING IN THE GRASSY YARD 
shared0405_nsd30408.png	30407	189765	543512	The little boy is walking along the grass.
shared0405_nsd30408.png	30407	189765	549167	A small boy in the field collecting frisbee
shared0405_nsd30408.png	30407	189765	549692	A young boy walking towards a frisbee in a field.
shared0829_nsd60252.png	60251	206467	268823	A train traveling down train tracks next to a train station.
shared0829_nsd60252.png	60251	206467	269933	A train is driving down the tracks next to a building.
shared0829_nsd60252.png	60251	206467	272453	An older model train pulling into the station on its track.
shared0829_nsd60252.png	60251	206467	275282	a train parked next to railway platform with people walking on the platform.
shared0829_nsd60252.png	60251	206467	279953	A train sitting on tracks at the train station.
shared0056_nsd05891.png	5890	8998	798492	a clock on a tall building with a sky background 
shared0056_nsd05891.png	5890	8998	799674	A large architectural structure with a large clock on it is surrounded by grey clouds in the background.  
shared0056_nsd05891.png	5890	8998	801534	A large building with a clock stands out against the sky.
shared0056_nsd05891.png	5890	8998	805359	A tall building in a city with a clock on top.
shared0056_nsd05891.png	5890	8998	806691	A large clock tower underneath a bunch of clouds.
shared0517_nsd39096.png	39095	123891	606907	A large bear walking across a grass covered hillside.
shared0517_nsd39096.png	39095	123891	608455	Distant view of a bear crossing a grassy slope.
shared0517_nsd39096.png	39095	123891	610444	A black bear walks across a green field
shared0517_nsd39096.png	39095	123891	618709	A brown bear is walking on a grassy hill.
shared0517_nsd39096.png	39095	123891	620659	A lone bear walking up a grassy hillside.
shared0144_nsd11933.png	11932	354070	724423	Three people sitting at an outside table near a hillside.
shared0144_nsd11933.png	11932	354070	724540	A woman is drinking a glass of wine that is nearly empty
shared0144_nsd11933.png	11932	354070	724675	Two women sitting at a table drinking wine while a man looks at a menu.
shared0144_nsd11933.png	11932	354070	726196	a couple of people that are sitting at a table
shared0144_nsd11933.png	11932	354070	727516	Two women and a man sit at a table drinking wine.
shared0823_nsd59700.png	59699	204422	31291	A group of snowboarders and skiers taking   a group photo.
shared0823_nsd59700.png	59699	204422	31780	A group of friends are standing on their snow boards and skis smiling 
shared0823_nsd59700.png	59699	204422	34144	A group of people stand on skis and snowboards.
shared0823_nsd59700.png	59699	204422	36373	Group of skiers and snowboarders pose on a snow trail. 
shared0823_nsd59700.png	59699	204422	37318	four people riding skis and snow boards on a snowy slope
shared0881_nsd64484.png	64483	222921	219462	A herd of three zebra drinking water from a muddy puddle.
shared0881_nsd64484.png	64483	222921	236991	Three zebras drinking water with a gazelle behind them.
shared0881_nsd64484.png	64483	222921	242949	Three zebras drinking water in front of an elk.
shared0881_nsd64484.png	64483	222921	245214	Three zebras standing together drinking from a water stream. 
shared0881_nsd64484.png	64483	222921	246930	The zebras eating drinking from same place in on a plain with a horned small animal behind.
shared0407_nsd30564.png	30563	352724	106733	A bunch of ripe bananas sitting on a cutting board next to Grape-nuts and yogurt.
shared0407_nsd30564.png	30563	352724	111209	A box of cereal yogurt and fruit on board
shared0407_nsd30564.png	30563	352724	129404	Some bananas are placed on a cutting board along with some yogurt and a package of creel.
shared0407_nsd30564.png	30563	352724	138350	We are eating cereal, banannas and yogurt for breakfast.
shared0407_nsd30564.png	30563	352724	141335	A cutting board holds yogurt, bananas, and cereal.
shared0133_nsd11488.png	11487	26029	225443	A couple of men sitting across from each other at a table.
shared0133_nsd11488.png	11487	26029	243110	Three people sitting at a table on their laptops.
shared0133_nsd11488.png	11487	26029	243326	A group of men sitting around a wooden table outside underneath an arbor.
shared0133_nsd11488.png	11487	26029	245033	The men are sitting around the table getting work done.
shared0133_nsd11488.png	11487	26029	245819	Three men busy working on their laptops outside 
shared0747_nsd54390.png	54389	183719	332551	Two Zebras seems to be playing together in the wilderness. 
shared0747_nsd54390.png	54389	183719	333991	There are two giraffes standing in tall grass.
shared0747_nsd54390.png	54389	183719	339325	Two giraffes playing around in their natural habitat.
shared0747_nsd54390.png	54389	183719	340819	A giraffe gently nudges his friend with his head.
shared0747_nsd54390.png	54389	183719	341101	Two giraffes in the woods surrounded by trees and grass. 
shared0989_nsd71895.png	71894	304092	54341	A herd of elephants is standing in tall grass
shared0989_nsd71895.png	71894	304092	57203	A pack of elephants are walking through the terrain.
shared0989_nsd71895.png	71894	304092	57470	A herd of elephants grazes in a field of dry grass.
shared0989_nsd71895.png	71894	304092	58952	a group of elephants in a field of tall grass
shared0989_nsd71895.png	71894	304092	61097	a group of elephants standing in a tall straw field with trees.
shared0067_nsd06641.png	6640	11358	659281	A man on a surfboard surfing in the ocean.
shared0067_nsd06641.png	6640	11358	661441	A person rides a surfboard in the ocean waves.
shared0067_nsd06641.png	6640	11358	662128	Man surfing on breaking wave in open ocean.
shared0067_nsd06641.png	6640	11358	665920	A surfer riding a wave in the ocean.
shared0067_nsd06641.png	6640	11358	669187	a man is riding on a surfboard on the water
shared0895_nsd65233.png	65232	487825	563090	A home computer and keyboard on a desk.
shared0895_nsd65233.png	65232	487825	564071	An office table with a computer monitor,keyboard and mouse.
shared0895_nsd65233.png	65232	487825	565496	a table with a screen on it and a mouse
shared0895_nsd65233.png	65232	487825	566096	A desktop computer sitting on top of a wooden desk.
shared0895_nsd65233.png	65232	487825	569087	Computer table set up with desktop computer on next to items
shared0691_nsd50501.png	50500	168690	242835	A laptop and keyboard are sitting on a white desk in a hotel room.
shared0691_nsd50501.png	50500	168690	244296	Laptop computer propped up in front of a secondary mouse and keyboard.
shared0691_nsd50501.png	50500	168690	245793	The interior of a hotel room with a laptop on a countertop. 
shared0691_nsd50501.png	50500	168690	248475	A room with a bed and a desk with computer equipment on it.
shared0691_nsd50501.png	50500	168690	249837	A hotel room with two beds and a laptop set up with mouse and keyboard on a desk. 
shared0620_nsd45838.png	45837	153394	806400	Group of men in green and gray uniforms on a baseball field. 
shared0620_nsd45838.png	45837	153394	812448	Baseball players on the field talking to each other 
shared0620_nsd45838.png	45837	153394	814653	a number of baseball players on a field 
shared0620_nsd45838.png	45837	153394	814902	The men are playing baseball on the field.
shared0620_nsd45838.png	45837	153394	815169	Three baseball players wearing green and yellow stand on a field.
shared0716_nsd52329.png	52328	437967	680434	A plate of food with chicken and vegetables. 
shared0716_nsd52329.png	52328	437967	682282	A white plate topped with broccoli and chicken.
shared0716_nsd52329.png	52328	437967	682603	A square white plate is holding a vegetable heavy entree.
shared0716_nsd52329.png	52328	437967	685351	A plate of food with chicken, vegetables and peppers on it. 
shared0716_nsd52329.png	52328	437967	687004	A white plate of food on a dining table.
shared0226_nsd18544.png	18543	571499	105812	A person standing next to a building holding an open red umbrella.
shared0226_nsd18544.png	18543	571499	105872	There is a person sitting under a red umbrella
shared0226_nsd18544.png	18543	571499	107255	A person standing by a  wall holding a red umbrella
shared0226_nsd18544.png	18543	571499	114383	Person standing on a balcony overlooking a building with a bright red umbrella.
shared0226_nsd18544.png	18543	571499	140261	an image of a person carrying a red umbrella
shared0430_nsd31937.png	31936	357865	142104	A bathroom with a toilet and a sink with a cup on it.
shared0430_nsd31937.png	31936	357865	151578	A white toilet sitting next to a white sink in a bathroom.
shared0430_nsd31937.png	31936	357865	156792	A small bathroom has towels, rugs, and a gray floor.
shared0430_nsd31937.png	31936	357865	163143	an image of a bathroom setting with toilet and counter
shared0430_nsd31937.png	31936	357865	181836	A bathroom with a toilet, a sink, trash can, a towel rack and a mirror.
shared0694_nsd50756.png	50755	431825	793372	a very large giraffe that is bent over a fence
shared0694_nsd50756.png	50755	431825	794197	A giraffe leaning over a fence, eating the grass.
shared0694_nsd50756.png	50755	431825	794317	three giraffes looking over a fence in wooden place
shared0694_nsd50756.png	50755	431825	794752	Three giraffes are leaning over a fence to eat the tree leaves.
shared0694_nsd50756.png	50755	431825	795601	Three giraffe eat while standing over a wooden fence. 
shared0589_nsd43690.png	43689	403789	388392	Woman sitting on a horse walking on gravel.
shared0589_nsd43690.png	43689	403789	388551	A woman in riding clothes riding a brown horse.
shared0589_nsd43690.png	43689	403789	388809	A person in a riding habit exercising a stallion.
shared0589_nsd43690.png	43689	403789	390096	The woman on the horse is in her jockey gear. 
shared0589_nsd43690.png	43689	403789	390936	Equestrian woman riding horse on gravel in country setting.
shared0489_nsd37060.png	37059	115967	375682	Jeep driving down the street with no traffic around it towards the green light
shared0489_nsd37060.png	37059	115967	377503	A car drives down a gloomy street toward a tunnel.
shared0489_nsd37060.png	37059	115967	378910	A city street with a green traffic light signal and traffic.
shared0489_nsd37060.png	37059	115967	380587	a road with many traffic lights and cars driving
shared0489_nsd37060.png	37059	115967	380833	A street covered in lots of traffic signals next to tall buildings.
shared0683_nsd49945.png	49944	428605	672551	A fire hydrant in the park is rusted and old
shared0683_nsd49945.png	49944	428605	673454	A water hydrant on a field with grass
shared0683_nsd49945.png	49944	428605	675155	A fire hydrant sits in the middle of the grass
shared0683_nsd49945.png	49944	428605	676103	A red and white fire hydrant on a field of grass.
shared0683_nsd49945.png	49944	428605	677117	a red and white fire hydrogn in a grassy field
shared0664_nsd48509.png	48508	551063	646482	A zebra standing around in the middle of  dessert.
shared0664_nsd48509.png	48508	551063	647199	Two zebras nuzzle each other while another zebra stands in the background.
shared0664_nsd48509.png	48508	551063	650988	Three zebras are standing together in the dirt
shared0664_nsd48509.png	48508	551063	651093	Three zebras are lounding around together in a field.
shared0664_nsd48509.png	48508	551063	652857	three zebras stand together one rests his head on another back 
shared0002_nsd02991.png	2990	262239	738501	a couple of people are cooking in a room
shared0002_nsd02991.png	2990	262239	738654	Two people in chef's outfits cooking inside a kitchen. 
shared0002_nsd02991.png	2990	262239	740823	two chefs working on seperate parts of a meal at a restaurant
shared0002_nsd02991.png	2990	262239	741318	a couple of chefs standing in front of some food 
shared0002_nsd02991.png	2990	262239	741897	A couple of cooks standing in a kitchen making food.
shared0612_nsd44981.png	44980	408965	229497	A passenger jet coming in for a landing over a big city.
shared0612_nsd44981.png	44980	408965	242988	An aeroplane flying in the sky over the buildings at sunset.
shared0612_nsd44981.png	44980	408965	249585	An airplane flying in the air above a city.
shared0612_nsd44981.png	44980	408965	252366	an airplane flying about many tall buildings and cars 
shared0612_nsd44981.png	44980	408965	259812	A blue jet airliner flying over a city.
shared0902_nsd65655.png	65654	227307	616219	A Japan Airlines airplane is parked on the runway.
shared0902_nsd65655.png	65654	227307	616498	A plane sitting on a runway in the middle of the day.
shared0902_nsd65655.png	65654	227307	616657	Side view of a commercial airplane at airfield outside with building behind.
shared0902_nsd65655.png	65654	227307	617332	Large white and red Japan Airlines plane on tarmac.
shared0902_nsd65655.png	65654	227307	617992	A passenger jet parked on an airport runway.
shared0817_nsd59285.png	59284	202805	54726	A group of people stand around discussing frisbee
shared0817_nsd59285.png	59284	202805	54978	Several people walking around while a woman holds a frisbee.
shared0817_nsd59285.png	59284	202805	58950	A few people in a gym playing frisbee.
shared0817_nsd59285.png	59284	202805	60633	A team of orange shirts accosting a white shirt during a frisbee game. 
shared0817_nsd59285.png	59284	202805	60810	A girl surrounded by other players clutches a Frisbee. 
shared0675_nsd49153.png	49152	163250	783954	A bird is tethered to a small hump of fake grass.
shared0675_nsd49153.png	49152	163250	787680	A pet bird is perched on a post.
shared0675_nsd49153.png	49152	163250	788499	The bird is on a top of a patch of green 
shared0675_nsd49153.png	49152	163250	788613	a bird that is sitting on a pole outsid
shared0675_nsd49153.png	49152	163250	790887	Eagle perched on a potted plant in a park.
shared0427_nsd31783.png	31782	357228	105689	A surfer on a yellow surf board wiping out
shared0427_nsd31783.png	31782	357228	110846	A yellow surfboard is floating away from a surfer.
shared0427_nsd31783.png	31782	357228	115547	A person surfing on the water with the surf board
shared0427_nsd31783.png	31782	357228	116993	A surfer has fallen from her surf board.
shared0427_nsd31783.png	31782	357228	121148	There is a wave in the ocean along with a surfboard
shared0359_nsd27276.png	27275	78000	272366	A zebra standing up by some thin branches.
shared0359_nsd27276.png	27275	78000	277538	an image of a zebra in the woods
shared0359_nsd27276.png	27275	78000	281240	One zebra standing in front of a pile of branches.
shared0359_nsd27276.png	27275	78000	281387	A zebra is looking straight ahead at a zoo. 
shared0359_nsd27276.png	27275	78000	403448	A zebra standing next to a pile of tree branches in a forest.
shared0453_nsd33907.png	33906	103366	104269	Man in jacket skiing down snow covered hill.
shared0453_nsd33907.png	33906	103366	104740	A man coming to a stop on a snowy hill with his skis.
shared0453_nsd33907.png	33906	103366	113011	A man skiing down a hill throwing up snow.
shared0453_nsd33907.png	33906	103366	121135	Man skiing on slight slope probably attempting to stop by turning sideways.
shared0453_nsd33907.png	33906	103366	123163	Man kicking up snow on his skis while on a snow trail. 
shared0381_nsd28525.png	28524	82770	417660	White car parked in a lot with two surfboards on top.
shared0381_nsd28525.png	28524	82770	420789	A honda civic with surf boards sits at a parking lot
shared0381_nsd28525.png	28524	82770	421743	The parked car has two surfboards on the roof.
shared0381_nsd28525.png	28524	82770	421893	A small car with two surfboard on the rack parked.
shared0381_nsd28525.png	28524	82770	425073	A Honda sits parked with two surfboards on top.
shared0316_nsd25060.png	25059	246728	368323	A street with motels and lodges and cars driving down the street on both sides.
shared0316_nsd25060.png	25059	246728	369253	A white van is traveling down the road near some hotels. 
shared0316_nsd25060.png	25059	246728	370513	A road filled with motels and light up signs.
shared0316_nsd25060.png	25059	246728	370849	Stardust Motel with cars driving past and various motels surrounding
shared0316_nsd25060.png	25059	246728	371014	A car that is driving in the road.
shared0371_nsd28160.png	28159	81365	355153	A metal tray filled with food on top of a stove top.
shared0371_nsd28160.png	28159	81365	360037	Various vegetables in a roasting pan in an oven
shared0371_nsd28160.png	28159	81365	360907	a close up of a tray of food with broccoli
shared0371_nsd28160.png	28159	81365	362362	A metal tray holding various vegetables that include potatoes and onions.
shared0371_nsd28160.png	28159	81365	365137	The dish is prepared with vegetables and fish.
shared0909_nsd65944.png	65943	228380	152076	A train is pulling into a train station quickly.
shared0909_nsd65944.png	65943	228380	153270	A train that is going  through a stop sign.
shared0909_nsd65944.png	65943	228380	156249	A train is pulled up to a boarding station.
shared0909_nsd65944.png	65943	228380	158523	A train pulling into a station where people wait.
shared0909_nsd65944.png	65943	228380	159816	There is a train driving down the train tracks.
shared0281_nsd22773.png	22772	323010	7600	An elephant stands immobile in its zoo habitat.
shared0281_nsd22773.png	22772	323010	10837	A large brown elephant standing alone in a grass field.
shared0281_nsd22773.png	22772	323010	12373	An elephant standing at the edge of his zoo habitat.
shared0281_nsd22773.png	22772	323010	18535	The elephant is standing at  the edge of the enclosure
shared0281_nsd22773.png	22772	323010	21133	An elephant standing by a fence surrounded by rocks.
shared0378_nsd28350.png	28349	319517	38505	a person in red wearing a woven hat on a boat with fruits
shared0378_nsd28350.png	28349	319517	39519	A woman steering a boat that is filled with pineapples and watermelons.
shared0378_nsd28350.png	28349	319517	41580	A Vietnamese woman stands on a boat laden with produce.
shared0378_nsd28350.png	28349	319517	42081	an Asian woman with some vegetables in her boat
shared0378_nsd28350.png	28349	319517	44127	Woman steering a motorized boat with vegetables in it on small body of water. 
shared0692_nsd50654.png	50653	169262	307321	A table with a red tablecloth and a vase of flowers.
shared0692_nsd50654.png	50653	169262	309559	A vase of several flowers on a table.
shared0692_nsd50654.png	50653	169262	311167	A table with place mats and a vase of flowers in the center.
shared0692_nsd50654.png	50653	169262	314986	A flower vase in the center of the kitchen table.
shared0692_nsd50654.png	50653	169262	317101	A wooden table topped with place mats and a vase filled with flowers.
shared0408_nsd30602.png	30601	352861	280823	A street scene showing a group of cars stopped at a red light.
shared0408_nsd30602.png	30601	352861	283559	This is a picture of a busy thruway entrance.
shared0408_nsd30602.png	30601	352861	284330	Two lanes of cars waiting at a red light
shared0408_nsd30602.png	30601	352861	286877	A city street with many cars going down the road.
shared0408_nsd30602.png	30601	352861	402233	Two rows of traffic at a red light on a city road. 
shared0384_nsd28746.png	28745	345725	288685	a close up of an elephant with trees in the background
shared0384_nsd28746.png	28745	345725	289222	Two large elephants grazing in the bushy wilderness.
shared0384_nsd28746.png	28745	345725	291892	A couple of large elephants standing next to each other.
shared0384_nsd28746.png	28745	345725	292363	two elephants feeding on he brush in the jungle
shared0384_nsd28746.png	28745	345725	294166	A couple of elephants standing near some green trees.
shared0270_nsd22144.png	22143	58407	804497	A beautiful artistry of vases and flowers being staged. 
shared0270_nsd22144.png	22143	58407	804548	A vase of pink roses sits between two green vases.
shared0270_nsd22144.png	22143	58407	805016	A view of a couple of vases sitting on a table, with flower next to them.
shared0270_nsd22144.png	22143	58407	807110	A cabinet setting with green vases and a wooden backboard.
shared0270_nsd22144.png	22143	58407	808001	Two green decorative vases on either side of a bouquet of flowers.
shared0449_nsd33522.png	33521	101952	774232	a room with a couple of computers inside of it 
shared0449_nsd33522.png	33521	101952	777424	A small cluttered office with a laptop propped up on books.
shared0449_nsd33522.png	33521	101952	778651	An office with binders on a book shelf.
shared0449_nsd33522.png	33521	101952	779950	This is someones office inside of their home.
shared0449_nsd33522.png	33521	101952	780040	a computer that is sitting inside of a room
shared0863_nsd62545.png	62544	215291	265140	A man surfing on a big wave bare chested.
shared0863_nsd62545.png	62544	215291	265281	A man elegantly wides a ride on his surfboard.
shared0863_nsd62545.png	62544	215291	268176	A man riding a wave on top of a surfboard.
shared0863_nsd62545.png	62544	215291	269730	A surfer seems to defy the law of gravity as he almost sits on a wave.
shared0863_nsd62545.png	62544	215291	270717	A man on a surfboard riding a wave in the ocean
shared0581_nsd43289.png	43288	402199	45022	A pen and pair of scissors next to a pair of tabs.
shared0581_nsd43289.png	43288	402199	46117	a pair of scissors and marker sitting on a table next to an eraser
shared0581_nsd43289.png	43288	402199	49543	Scissors, a marker, and two other items on a table.
shared0581_nsd43289.png	43288	402199	50617	A labeled display of markers scissors and erasers.
shared0581_nsd43289.png	43288	402199	51418	A blue pair of scissors and a marker on a table.
shared0302_nsd24215.png	24214	328454	779793	A giraffe walking past some tall trees on some grass
shared0302_nsd24215.png	24214	328454	782040	The two giraffes are walking together by the trees.
shared0302_nsd24215.png	24214	328454	787524	A giraffe walking alongside a wooded area with a tree.
shared0302_nsd24215.png	24214	328454	788676	A single giraffe that is walking in a field.
shared0302_nsd24215.png	24214	328454	789060	a couple giraffes walking through a fielded area 
shared0142_nsd11838.png	11837	27002	164285	A motorcycle parked next to a street sign.
shared0142_nsd11838.png	11837	27002	170174	A black and gray motorcycle in the street
